,Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Data Value,Z-Score,Year,St_Year,St_Month,St_Day,En_Year,En_Month,En_Day
12543,669715,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,annual average 2020,5.3,-0.672062634792569,2020,2020,1,1,2020,12,30
12544,178514,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404.0,Bayside - Little Neck,annual average 2011,9.7,-0.48871921414997915,2010,2010,1,12,2011,11,30
12545,212825,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404.0,Bayside - Little Neck,summer 2014,8.0,-0.559556444852798,2014,2014,1,6,2014,2,9
12546,173233,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205.0,Sunset Park,winter 2012-13,10.8,-0.44288335898933157,2012,2012,1,12,2013,1,3
12547,227539,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,307.0,Sunset Park (CD7),2011,2.1,-0.8054033043508162,2011,2011,1,1,2011,12,31
12548,227546,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,314.0,Flatbush and Midwood (CD14),2011,2.1,-0.8054033043508162,2011,2011,1,1,2011,12,31
12549,227557,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,407.0,Flushing and Whitestone (CD7),2011,1.9,-0.8137370961982068,2011,2011,1,1,2011,12,31
12550,227574,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,107.0,Upper West Side (CD7),2011,2.4,-0.7929026165797306,2011,2011,1,1,2011,12,31
12551,799794,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,304.0,Upper West Side,2014,1.0,-0.8512391595114638,2014,2014,1,1,2014,12,31
12552,799776,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,104.0,Pelham - Throgs Neck,2014,1.0,-0.8512391595114638,2014,2014,1,1,2014,12,31
12553,799783,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,204.0,East New York,2014,0.9,-0.855406055435159,2014,2014,1,1,2014,12,31
12554,825745,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211.0,Williamsburg - Bushwick,summer 2022,12.7,-0.3637123364391224,2022,2022,1,6,2022,2,9
12555,338203,386,Ozone (O3),Mean,ppb,UHF42,404.0,Bayside - Little Neck,summer 2015,31.3,0.4113303053681897,2015,2015,1,6,2015,2,9
12556,651005,386,Ozone (O3),Mean,ppb,CD,107.0,Upper West Side (CD7),summer 2019,25.6,0.17381723771756186,2019,2019,1,6,2019,2,9
12557,518781,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,410.0,Rockaways,2012-2014,49.5,1.1697053634807208,2012,2012,2,1,2014,12,31
12558,131581,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,309.0,Union Square - Lower East Side,2009-2011,58.8,1.5572266843843767,2009,2009,1,1,2011,12,31
12559,131560,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,106.0,High Bridge - Morrisania,2009-2011,55.8,1.43221980667352,2009,2009,1,1,2011,12,31
12560,131582,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,310.0,Lower Manhattan,2009-2011,36.4,0.6238419974766461,2009,2009,1,1,2011,12,31
12561,131571,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,210.0,Coney Island - Sheepshead Bay,2009-2011,63.4,1.748903896874357,2009,2009,1,1,2011,12,31
12562,825991,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410.0,Rockaways,summer 2022,7.0,-0.6012254040897502,2022,2022,1,6,2022,2,9
12563,130701,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,210.0,Coney Island - Sheepshead Bay,2005,2.4,-0.7929026165797306,2005,2005,1,1,2005,12,31
12564,130700,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,209.0,Bensonhurst - Bay Ridge,2005,2.8,-0.7762350328849497,2005,2005,1,1,2005,12,31
12565,315616,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,309.0,Union Square - Lower East Side,2011,2.3,-0.7970695125034257,2011,2011,1,1,2011,12,31
12566,315617,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,310.0,Lower Manhattan,2011,2.1,-0.8054033043508162,2011,2011,1,1,2011,12,31
12567,799778,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,106.0,High Bridge - Morrisania,2014,1.1,-0.8470722635877684,2014,2014,1,1,2014,12,31
12568,130721,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,409.0,Southeast Queens,2005,1.8,-0.8179039921219019,2005,2005,1,1,2005,12,31
12569,130722,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,410.0,Rockaways,2005,1.4,-0.8345715758166828,2005,2005,1,1,2005,12,31
12570,130730,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,Borough,3.0,Manhattan,2005,4.7,-0.6970640103347404,2005,2005,1,1,2005,12,31
12571,130697,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,206.0,Borough Park,2005,2.5,-0.7887357206560354,2005,2005,1,1,2005,12,31
12572,178446,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106.0,High Bridge - Morrisania,annual average 2010,11.0,-0.43454956714194115,2009,2009,1,12,2010,11,30
12573,333968,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106.0,High Bridge - Morrisania,summer 2015,10.3,-0.4637178386078077,2015,2015,1,6,2015,2,9
12574,669822,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106.0,High Bridge - Morrisania,winter 2019-20,7.1,-0.597058508166055,2019,2019,1,12,2020,2,29
12575,179782,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,210.0,Coney Island - Sheepshead Bay,2015,0.7,-0.8637398472825495,2015,2015,1,1,2015,12,31
12576,334356,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),winter 2014-15,8.5,-0.5387219652343218,2014,2014,1,12,2015,1,3
12577,649967,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301.0,Greenpoint and Williamsburg (CD1),summer 2019,10.0,-0.47621852637889345,2019,2019,1,6,2019,2,9
12578,168655,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),winter 2012-13,11.2,-0.42621577529455074,2012,2012,1,12,2013,1,3
12579,168687,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),winter 2012-13,9.8,-0.48455231822628386,2012,2012,1,12,2013,1,3
12580,170280,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),annual average 2010,8.8,-0.5262212774632361,2009,2009,1,12,2010,11,30
12581,130711,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,309.0,Union Square - Lower East Side,2005,5.0,-0.6845633225636547,2005,2005,1,1,2005,12,31
12582,799799,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,309.0,Union Square - Lower East Side,2014,1.0,-0.8512391595114638,2014,2014,1,1,2014,12,31
12583,315626,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,409.0,Southeast Queens,2011,1.1,-0.8470722635877684,2011,2011,1,1,2011,12,31
12584,799789,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,210.0,Coney Island - Sheepshead Bay,2014,1.0,-0.8512391595114638,2014,2014,1,1,2014,12,31
12585,799800,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,310.0,Lower Manhattan,2014,0.9,-0.855406055435159,2014,2014,1,1,2014,12,31
12586,227521,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,201.0,Mott Haven and Melrose (CD1),2011,2.2,-0.8012364084271211,2011,2011,1,1,2011,12,31
12587,227534,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),2011,2.3,-0.7970695125034257,2011,2011,1,1,2011,12,31
12588,227510,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,102.0,Greenwich Village and Soho (CD2),2011,2.6,-0.78456882473234,2011,2011,1,1,2011,12,31
12589,227565,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,501.0,St. George and Stapleton (CD1),2011,1.8,-0.8179039921219019,2011,2011,1,1,2011,12,31
12590,227522,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,202.0,Hunts Point and Longwood (CD2),2011,2.1,-0.8054033043508162,2011,2011,1,1,2011,12,31
12591,168673,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),winter 2012-13,11.7,-0.4053812956760746,2012,2012,1,12,2013,1,3
12592,650024,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),summer 2019,9.7,-0.48871921414997915,2019,2019,1,6,2019,2,9
12593,823469,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410.0,Rockaways,summer 2022,5.5,-0.6637288429451785,2022,2022,1,6,2022,2,9
12594,178519,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409.0,Southeast Queens,annual average 2011,9.2,-0.5095536937684553,2010,2010,1,12,2011,11,30
12595,334063,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410.0,Rockaways,annual average 2015,7.2,-0.5928916122423598,2015,2015,1,1,2015,12,31
12596,227533,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,301.0,Greenpoint and Williamsburg (CD1),2011,2.2,-0.8012364084271211,2011,2011,1,1,2011,12,31
12597,227551,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,401.0,Long Island City and Astoria (CD1),2011,2.2,-0.8012364084271211,2011,2011,1,1,2011,12,31
12598,227509,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,101.0,Financial District (CD1),2011,2.5,-0.7887357206560354,2011,2011,1,1,2011,12,31
12599,227581,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,202.0,Hunts Point and Longwood (CD2),2011,1.3,-0.8387384717403781,2011,2011,1,1,2011,12,31
12600,799809,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,409.0,Southeast Queens,2014,0.8,-0.8595729513588541,2014,2014,1,1,2014,12,31
12601,315627,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,410.0,Rockaways,2011,0.8,-0.8595729513588541,2011,2011,1,1,2011,12,31
12602,315602,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,206.0,Borough Park,2011,1.5,-0.8304046798929876,2011,2011,1,1,2011,12,31
12603,176647,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206.0,Borough Park,annual average 2012,20.9,-0.022026870696113875,2011,2011,1,12,2012,11,29
12604,651011,386,Ozone (O3),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),summer 2019,28.5,0.29465721950472334,2019,2019,1,6,2019,2,9
12605,338306,386,Ozone (O3),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),summer 2015,32.5,0.46133305645253236,2015,2015,1,6,2015,2,9
12606,338292,386,Ozone (O3),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),summer 2015,31.7,0.42799788906297054,2015,2015,1,6,2015,2,9
12607,651055,386,Ozone (O3),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),summer 2019,27.8,0.2654889480388568,2019,2019,1,6,2019,2,9
12608,651056,386,Ozone (O3),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),summer 2019,29.5,0.3363261787416756,2019,2019,1,6,2019,2,9
12609,338291,386,Ozone (O3),Mean,ppb,CD,401.0,Long Island City and Astoria (CD1),summer 2015,31.8,0.43216478498666583,2015,2015,1,6,2015,2,9
12610,651041,386,Ozone (O3),Mean,ppb,CD,401.0,Long Island City and Astoria (CD1),summer 2019,29.4,0.3321592828179803,2019,2019,1,6,2019,2,9
12611,651042,386,Ozone (O3),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),summer 2019,28.6,0.29882411542841864,2019,2019,1,6,2019,2,9
12612,174164,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403.0,Flushing - Clearview,annual average 2010,9.3,-0.5053867978447599,2009,2009,1,12,2010,11,30
12613,173246,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403.0,Flushing - Clearview,winter 2012-13,9.9,-0.4803854223025886,2012,2012,1,12,2013,1,3
12614,174170,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,annual average 2010,13.0,-0.35121164866803667,2009,2009,1,12,2010,11,30
12615,173252,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,winter 2012-13,14.0,-0.3095426894310844,2012,2012,1,12,2013,1,3
12616,605798,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104.0,Pelham - Throgs Neck,annual average 2018,7.0,-0.6012254040897502,2018,2018,1,1,2018,12,31
12617,173722,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403.0,Flushing - Clearview,summer 2012,10.1,-0.4720516304551982,2012,2012,1,6,2012,2,9
12618,151465,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,407.0,Southwest Queens,2009-2011,89.0,2.815629253340335,2009,2009,1,1,2011,12,31
12619,151474,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,1.0,Bronx,2009-2011,146.7,5.21992820131248,2009,2009,1,1,2011,12,31
12620,799828,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,207.0,East Flatbush - Flatbush,2014,1.6,-0.8262377839692924,2014,2014,1,1,2014,12,31
12621,799839,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,307.0,Gramercy Park - Murray Hill,2014,1.7,-0.8220708880455971,2014,2014,1,1,2014,12,31
12622,130747,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,208.0,Canarsie - Flatlands,2005,2.8,-0.7762350328849497,2005,2005,1,1,2005,12,31
12623,130758,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,308.0,Greenwich Village - SoHo,2005,4.0,-0.726232281800607,2005,2005,1,1,2005,12,31
12624,130757,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,307.0,Gramercy Park - Murray Hill,2005,5.3,-0.672062634792569,2005,2005,1,1,2005,12,31
12625,315663,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,308.0,Greenwich Village - SoHo,2011,2.6,-0.78456882473234,2011,2011,1,1,2011,12,31
12626,799863,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,Borough,1.0,Bronx,2014,1.6,-0.8262377839692924,2014,2014,1,1,2014,12,31
12627,315662,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,307.0,Gramercy Park - Murray Hill,2011,2.8,-0.7762350328849497,2011,2011,1,1,2011,12,31
12628,799849,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,407.0,Southwest Queens,2014,1.3,-0.8387384717403781,2014,2014,1,1,2014,12,31
12629,799829,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,208.0,Canarsie - Flatlands,2014,1.5,-0.8304046798929876,2014,2014,1,1,2014,12,31
12630,315673,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,408.0,Jamaica,2011,1.9,-0.8137370961982068,2011,2011,1,1,2011,12,31
12631,315672,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,407.0,Southwest Queens,2011,1.9,-0.8137370961982068,2011,2011,1,1,2011,12,31
12632,213249,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303.0,Bedford Stuyvesant (CD3),winter 2013-14,29.8,0.3488268665127613,2013,2013,1,12,2014,1,3
12633,130975,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",Borough,2.0,Brooklyn,2005-2007,29.3,0.32799238689428517,2005,2005,1,1,2007,12,31
12634,827481,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",Borough,1.0,Bronx,2017-2019,12.0,-0.3928806079049889,2017,2017,1,1,2019,12,31
12635,130945,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,208.0,Canarsie - Flatlands,2005-2007,25.1,0.15298275809908574,2005,2005,1,1,2007,12,31
12636,827492,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,107.0,Hunts Point - Mott Haven,2017-2019,14.0,-0.3095426894310844,2017,2017,1,1,2019,12,31
12637,827500,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,208.0,Canarsie - Flatlands,2017-2019,11.0,-0.43454956714194115,2017,2017,1,1,2019,12,31
12638,130956,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,308.0,Greenwich Village - SoHo,2005-2007,13.4,-0.33454406497325573,2005,2005,1,1,2007,12,31
12639,827482,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",Borough,2.0,Brooklyn,2017-2019,11.0,-0.43454956714194115,2017,2017,1,1,2019,12,31
12640,602941,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103.0,Lower East Side and Chinatown (CD3),winter 2017-18,27.7,0.2613220521151615,2017,2017,1,12,2018,1,3
12641,825842,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103.0,Lower East Side and Chinatown (CD3),annual average 2022,17.8,-0.1512006443306658,2022,2022,1,1,2022,12,31
12642,213225,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103.0,Lower East Side and Chinatown (CD3),winter 2013-14,32.2,0.4488323686814468,2013,2013,1,12,2014,1,3
12643,213427,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304.0,Bushwick (CD4),summer 2014,15.9,-0.2303716668808751,2014,2014,1,6,2014,2,9
12644,167536,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304.0,Bushwick (CD4),annual average 2009,25.9,0.18631792548864742,2008,2008,1,12,2009,11,30
12645,643632,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304.0,Bushwick (CD4),winter 2018-19,23.9,0.1029800070147429,2018,2018,1,12,2019,1,3
12646,602840,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201.0,Greenpoint,annual average 2018,21.9,0.019642088540838383,2018,2018,1,1,2018,12,31
12647,179366,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4.0,Queens,summer 2013,15.6,-0.2428723546519608,2013,2013,1,6,2013,2,9
12648,179346,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4.0,Queens,summer 2009,18.2,-0.13453306063588494,2009,2009,1,6,2009,2,9
12649,817301,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,315.0,Sheepshead Bay (CD15),2010,1.0,-0.8512391595114638,2010,2010,1,1,2010,12,31
12650,817334,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,413.0,Queens Village (CD13),2019,1.6,-0.8262377839692924,2019,2019,1,1,2019,12,31
12651,605657,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4.0,Queens,annual average 2018,6.8,-0.6095591959371406,2018,2018,1,1,2018,12,31
12652,669655,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401.0,Long Island City - Astoria,annual average 2020,6.8,-0.6095591959371406,2020,2020,1,1,2020,12,30
12653,221844,386,Ozone (O3),Mean,ppb,UHF34,206.0,Borough Park,summer 2010,33.4,0.49883511976578937,2010,2010,1,6,2010,2,9
12654,221905,386,Ozone (O3),Mean,ppb,UHF34,401.0,Long Island City - Astoria,summer 2011,32.7,0.46966684829992295,2011,2011,1,6,2011,2,9
12655,221904,386,Ozone (O3),Mean,ppb,UHF34,401.0,Long Island City - Astoria,summer 2010,33.0,0.4821675360710085,2010,2010,1,6,2010,2,9
12656,173666,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,summer 2010,12.6,-0.36787923236281755,2010,2010,1,6,2010,2,9
12657,410961,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,summer 2016,8.9,-0.5220543815395409,2016,2016,1,6,2016,2,9
12658,410960,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,winter 2015-16,8.8,-0.5262212774632361,2015,2015,1,12,2016,2,29
12659,742387,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,winter 2020-21,6.8,-0.6095591959371406,2020,2020,1,12,2021,1,3
12660,669612,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,winter 2019-20,7.3,-0.5887247163186645,2019,2019,1,12,2020,2,29
12661,334151,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408.0,Jamaica,summer 2015,9.1,-0.5137205896921505,2015,2015,1,6,2015,2,9
12662,643478,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208.0,Canarsie - Flatlands,summer 2019,9.2,-0.5095536937684553,2019,2019,1,6,2019,2,9
12663,643472,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206.0,Borough Park,summer 2019,13.6,-0.3262102731258653,2019,2019,1,6,2019,2,9
12664,172632,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401.0,Long Island City - Astoria,annual average 2010,24.3,0.1196475907095239,2009,2009,1,12,2010,11,30
12665,667424,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401.0,Long Island City - Astoria,winter 2019-20,27.6,0.2571551561914664,2019,2019,1,12,2020,2,29
12666,336689,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408.0,Jamaica,summer 2015,13.3,-0.33871096089695096,2015,2015,1,6,2015,2,9
12667,643517,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408.0,Jamaica,summer 2019,13.1,-0.34704475274434143,2019,2019,1,6,2019,2,9
12668,650920,386,Ozone (O3),Mean,ppb,Borough,4.0,Queens,summer 2019,32.2,0.4488323686814468,2019,2019,1,6,2019,2,9
12669,169376,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315.0,Sheepshead Bay (CD15),summer 2010,11.4,-0.41788198344716027,2010,2010,1,6,2010,2,9
12670,169435,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315.0,Sheepshead Bay (CD15),summer 2011,11.1,-0.43038267121824597,2011,2011,1,6,2011,2,9
12671,411075,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313.0,Coney Island (CD13),summer 2016,7.7,-0.5720571326238837,2016,2016,1,6,2016,2,9
12672,742507,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315.0,Sheepshead Bay (CD15),winter 2020-21,6.6,-0.6178929877845311,2020,2020,1,12,2021,1,3
12673,130443,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,Borough,4.0,Queens,2013,2.2,-0.8012364084271211,2013,2013,1,1,2013,12,31
12674,412767,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313.0,Coney Island (CD13),summer 2016,9.5,-0.49705300599736957,2016,2016,1,6,2016,2,9
12675,741232,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313.0,Coney Island (CD13),winter 2020-21,21.0,-0.017859974772418588,2020,2020,1,12,2021,1,3
12676,166780,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315.0,Sheepshead Bay (CD15),summer 2011,14.6,-0.28454131388891307,2011,2011,1,6,2011,2,9
12677,166721,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315.0,Sheepshead Bay (CD15),summer 2010,14.4,-0.2928751057363035,2010,2010,1,6,2010,2,9
12678,166778,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313.0,Coney Island (CD13),summer 2011,12.9,-0.35537854459173185,2011,2011,1,6,2011,2,9
12679,166719,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313.0,Coney Island (CD13),summer 2010,12.7,-0.3637123364391224,2010,2010,1,6,2010,2,9
12680,817333,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,413.0,Queens Village (CD13),2010,1.3,-0.8387384717403781,2010,2010,1,1,2010,12,31
12681,817087,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,315.0,Sheepshead Bay (CD15),2010,52.1,1.2780446574967967,2010,2010,1,1,2010,12,31
12682,130686,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,102.0,Northeast Bronx,2005,2.8,-0.7762350328849497,2005,2005,1,1,2005,12,31
12683,130693,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,202.0,Downtown - Heights - Slope,2005,3.7,-0.7387329695716927,2005,2005,1,1,2005,12,31
12684,130708,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,306.0,Chelsea - Clinton,2005,4.9,-0.6887302184873499,2005,2005,1,1,2005,12,31
12685,315609,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,302.0,Central Harlem - Morningside Heights,2011,2.1,-0.8054033043508162,2011,2011,1,1,2011,12,31
12686,799792,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,302.0,Central Harlem - Morningside Heights,2014,1.0,-0.8512391595114638,2014,2014,1,1,2014,12,31
12687,799774,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,102.0,Northeast Bronx,2014,0.9,-0.855406055435159,2014,2014,1,1,2014,12,31
12688,799781,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,202.0,Downtown - Heights - Slope,2014,1.0,-0.8512391595114638,2014,2014,1,1,2014,12,31
12689,178460,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302.0,Central Harlem - Morningside Heights,annual average 2010,10.6,-0.4512171508367221,2009,2009,1,12,2010,11,30
12690,168634,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105.0,Midtown (CD5),winter 2012-13,16.1,-0.2220378750334846,2012,2012,1,12,2013,1,3
12691,170227,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105.0,Midtown (CD5),annual average 2010,15.5,-0.247039250575656,2009,2009,1,12,2010,11,30
12692,669947,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405.0,Ridgewood and Maspeth (CD5),winter 2019-20,7.7,-0.5720571326238837,2019,2019,1,12,2020,2,29
12693,130704,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,302.0,Central Harlem - Morningside Heights,2005,3.9,-0.7303991777243023,2005,2005,1,1,2005,12,31
